,FLAG_CF,PREPARATION_DATE,PDT_COD,PDT_DSC,TRANSFORMABLE,INNO,IMPLUSE,Umbrella_Brand,Import_type,Usine,PLT_COD,PLT_DSC,PREVISION_NATIONAL,COMMANDE_NATIONAL,ALLOUE_NATIONAL,LIVRE_NATIONAL,ECART_ALLOC_NATIONAL,RUPTURE_NATIONAL,RUPTURE_STKA_NATIONAL,NO_FORECAST_NAT,ECART_PREVISION_NAT,ECART_PREVISION_NAT_PERCENT,PREVISION,COMMANDE,ALLOUE,LIVRE,ECART_ALLOC,RUPTURE,RUPTURE_STKA,NO_FORECAST,ECART_PREVISON,ECART_PREVISION_PERCENT,CSL_ALLOC,CSL,PERTE_CSL_vs_ALLOC,CSL_ALLOC_NATIONAL,CSL_NATIONAL,PERTE_CSL_vs_ALLOC_NATIONAL,Cause_Pareto
0,0,2019-01-02,122329,POT VERRE CITRUS x2 FR - AFH,0,0,1,DANONE,1,Aldaya(ES),0084,0024 FR AIX (DC),322,268,148,148,0,120,120,0,-54,16.770186335403725,54,1,1,1,0,0,0,0,-53,98.14814814814815,100.0,100.0,0.0,55.223880597014926,55.223880597014926,0.0,Previsions
1,0,2019-01-02,122329,POT VERRE CITRUS x2 FR - AFH,0,0,1,DANONE,1,Aldaya(ES),0081,0024 FR TOURS (DC),322,268,148,148,0,120,120,0,-54,16.770186335403725,10,3,3,3,0,0,0,0,-7,70.0,100.0,100.0,0.0,55.223880597014926,55.223880597014926,0.0,Previsions
2,0,2019-01-02,122329,POT VERRE CITRUS x2 FR - AFH,0,0,1,DANONE,1,Aldaya(ES),0082,0024 FR VALLET (DC),322,268,148,148,0,120,120,0,-54,16.770186335403725,25,47,47,47,0,0,0,0,22,-88.0,100.0,100.0,0.0,55.223880597014926,55.223880597014926,0.0,Previsions
3,0,2019-01-02,122329,POT VERRE CITRUS x2 FR - AFH,0,0,1,DANONE,1,Aldaya(ES),0085,0024 FR TOULOUSE (DC),322,268,148,148,0,120,120,0,-54,16.770186335403725,22,26,26,26,0,0,0,0,4,-18.181818181818183,100.0,100.0,0.0,55.223880597014926,55.223880597014926,0.0,Previsions
4,0,2019-01-02,122329,POT VERRE CITRUS x2 FR - AFH,0,0,1,DANONE,1,Aldaya(ES),0083,0024 FR CHAPONNAY (DC),322,268,148,148,0,120,120,0,-54,16.770186335403725,24,22,22,22,0,0,0,0,-2,8.333333333333334,100.0,100.0,0.0,55.223880597014926,55.223880597014926,0.0,Previsions
5,0,2019-01-02,122329,POT VERRE CITRUS x2 FR - AFH,0,0,1,DANONE,1,Aldaya(ES),0079,0024 FR PARIS SUD (DC),322,268,148,148,0,120,120,0,-54,16.770186335403725,187,169,49,49,0,120,120,0,-18,9.62566844919786,28.994082840236686,28.994082840236686,0.0,55.223880597014926,55.223880597014926,0.0,Previsions
6,0,2019-01-02,127908,GERVAIS GRIEGO 115X2 BLUEBERRY FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0084,0024 FR AIX (DC),1298,812,812,646,166,166,0,0,-486,37.442218798151,135,76,76,76,0,0,0,0,-59,43.7037037037037,100.0,100.0,0.0,100.0,79.55665024630541,20.44334975369459,A Creuser
7,0,2019-01-02,127908,GERVAIS GRIEGO 115X2 BLUEBERRY FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0080,0024 FR METZ (DC),1298,812,812,646,166,166,0,0,-486,37.442218798151,20,113,113,113,0,0,0,0,93,-465.0,100.0,100.0,0.0,100.0,79.55665024630541,20.44334975369459,A Creuser
8,0,2019-01-02,127908,GERVAIS GRIEGO 115X2 BLUEBERRY FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0081,0024 FR TOURS (DC),1298,812,812,646,166,166,0,0,-486,37.442218798151,412,65,65,65,0,0,0,0,-347,84.22330097087378,100.0,100.0,0.0,100.0,79.55665024630541,20.44334975369459,A Creuser
9,0,2019-01-02,127908,GERVAIS GRIEGO 115X2 BLUEBERRY FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0082,0024 FR VALLET (DC),1298,812,812,646,166,166,0,0,-486,37.442218798151,182,114,114,114,0,0,0,0,-68,37.362637362637365,100.0,100.0,0.0,100.0,79.55665024630541,20.44334975369459,A Creuser
10,0,2019-01-02,127908,GERVAIS GRIEGO 115X2 BLUEBERRY FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0077,0024 FR LILPARK (DC),1298,812,812,646,166,166,0,0,-486,37.442218798151,98,71,71,71,0,0,0,0,-27,27.551020408163264,100.0,100.0,0.0,100.0,79.55665024630541,20.44334975369459,A Creuser
11,0,2019-01-02,127908,GERVAIS GRIEGO 115X2 BLUEBERRY FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0083,0024 FR CHAPONNAY (DC),1298,812,812,646,166,166,0,0,-486,37.442218798151,291,166,166,0,166,166,0,0,-125,42.955326460481096,100.0,0.0,100.0,100.0,79.55665024630541,20.44334975369459,A Creuser
12,0,2019-01-02,127908,GERVAIS GRIEGO 115X2 BLUEBERRY FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0079,0024 FR PARIS SUD (DC),1298,812,812,646,166,166,0,0,-486,37.442218798151,9,121,121,121,0,0,0,0,112,-1244.4444444444443,100.0,100.0,0.0,100.0,79.55665024630541,20.44334975369459,A Creuser
13,0,2019-01-02,127908,GERVAIS GRIEGO 115X2 BLUEBERRY FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0078,0024 FR PARIS NORD (DC),1298,812,812,646,166,166,0,0,-486,37.442218798151,151,86,86,86,0,0,0,0,-65,43.04635761589404,100.0,100.0,0.0,100.0,79.55665024630541,20.44334975369459,A Creuser
14,1,2019-01-02,132457,ACTIVIA SAV COCO 125X4 OD,0,0,0,ACTIVIA,0,Bailleul(FR),0081,0024 FR TOURS (DC),214,168,42,42,0,126,126,0,-46,21.49532710280374,49,21,6,6,0,15,15,0,-28,57.142857142857146,28.57142857142857,28.57142857142857,0.0,25.0,25.0,0.0,Previsions
15,1,2019-01-02,132457,ACTIVIA SAV COCO 125X4 OD,0,0,0,ACTIVIA,0,Bailleul(FR),0085,0024 FR TOULOUSE (DC),214,168,42,42,0,126,126,0,-46,21.49532710280374,49,19,1,1,0,18,18,0,-30,61.224489795918366,5.263157894736842,5.263157894736842,0.0,25.0,25.0,0.0,Previsions
16,1,2019-01-02,132457,ACTIVIA SAV COCO 125X4 OD,0,0,0,ACTIVIA,0,Bailleul(FR),0083,0024 FR CHAPONNAY (DC),214,168,42,42,0,126,126,0,-46,21.49532710280374,111,81,4,4,0,77,77,0,-30,27.027027027027028,4.938271604938271,4.938271604938271,0.0,25.0,25.0,0.0,Previsions
17,1,2019-01-02,132457,ACTIVIA SAV COCO 125X4 OD,0,0,0,ACTIVIA,0,Bailleul(FR),0079,0024 FR PARIS SUD (DC),214,168,42,42,0,126,126,0,-46,21.49532710280374,5,24,8,8,0,16,16,0,19,-380.0,33.33333333333333,33.33333333333333,0.0,25.0,25.0,0.0,Previsions
18,0,2019-01-02,132458,ACTIVIA SAV CITRON 125X4 OD,0,0,0,ACTIVIA,0,Bailleul(FR),0080,0024 FR METZ (DC),125,81,55,55,0,26,26,0,-44,35.2,22,24,24,24,0,0,0,0,2,-9.090909090909092,100.0,100.0,0.0,67.90123456790124,67.90123456790124,0.0,Previsions
19,0,2019-01-02,132458,ACTIVIA SAV CITRON 125X4 OD,0,0,0,ACTIVIA,0,Bailleul(FR),0081,0024 FR TOURS (DC),125,81,55,55,0,26,26,0,-44,35.2,52,25,13,13,0,12,12,0,-27,51.92307692307692,52.0,52.0,0.0,67.90123456790124,67.90123456790124,0.0,Previsions
20,0,2019-01-02,132458,ACTIVIA SAV CITRON 125X4 OD,0,0,0,ACTIVIA,0,Bailleul(FR),0082,0024 FR VALLET (DC),125,81,55,55,0,26,26,0,-44,35.2,51,32,18,18,0,14,14,0,-19,37.254901960784316,56.25,56.25,0.0,67.90123456790124,67.90123456790124,0.0,Previsions
21,0,2019-01-02,132459,ACTIVIA SAV VANILLE 125X4 OD,0,0,0,ACTIVIA,0,Bailleul(FR),0080,0024 FR METZ (DC),248,102,37,37,0,65,65,0,-146,58.87096774193548,22,30,18,18,0,12,12,0,8,-36.36363636363637,60.0,60.0,0.0,36.27450980392157,36.27450980392157,0.0,Previsions
22,0,2019-01-02,132459,ACTIVIA SAV VANILLE 125X4 OD,0,0,0,ACTIVIA,0,Bailleul(FR),0081,0024 FR TOURS (DC),248,102,37,37,0,65,65,0,-146,58.87096774193548,54,27,4,4,0,23,23,0,-27,50.0,14.814814814814813,14.814814814814813,0.0,36.27450980392157,36.27450980392157,0.0,Previsions
23,1,2019-01-02,132459,ACTIVIA SAV VANILLE 125X4 OD,0,0,0,ACTIVIA,0,Bailleul(FR),0081,0024 FR TOURS (DC),248,102,37,37,0,65,65,0,-146,58.87096774193548,54,27,4,4,0,23,23,0,-27,50.0,14.814814814814813,14.814814814814813,0.0,36.27450980392157,36.27450980392157,0.0,Previsions
24,0,2019-01-02,132459,ACTIVIA SAV VANILLE 125X4 OD,0,0,0,ACTIVIA,0,Bailleul(FR),0077,0024 FR LILPARK (DC),248,102,37,37,0,65,65,0,-146,58.87096774193548,2,13,13,13,0,0,0,0,11,-550.0,100.0,100.0,0.0,36.27450980392157,36.27450980392157,0.0,Previsions
25,0,2019-01-02,132459,ACTIVIA SAV VANILLE 125X4 OD,0,0,0,ACTIVIA,0,Bailleul(FR),0079,0024 FR PARIS SUD (DC),248,102,37,37,0,65,65,0,-146,58.87096774193548,58,32,2,2,0,30,30,0,-26,44.827586206896555,6.25,6.25,0.0,36.27450980392157,36.27450980392157,0.0,Previsions
26,1,2019-01-02,132459,ACTIVIA SAV VANILLE 125X4 OD,0,0,0,ACTIVIA,0,Bailleul(FR),0079,0024 FR PARIS SUD (DC),248,102,37,37,0,65,65,0,-146,58.87096774193548,58,32,2,2,0,30,30,0,-26,44.827586206896555,6.25,6.25,0.0,36.27450980392157,36.27450980392157,0.0,Previsions
27,0,2019-01-02,135120,ACTIVIA SAV CIT 125X12 PLUS 4,0,0,0,ACTIVIA,0,Bailleul(FR),0084,0024 FR AIX (DC),2201,2075,1742,1739,3,336,333,0,-126,5.724670604270786,21,117,117,117,0,0,0,0,96,-457.14285714285717,100.0,100.0,0.0,83.95180722891567,83.80722891566265,0.14457831325302095,Previsions
28,0,2019-01-02,135120,ACTIVIA SAV CIT 125X12 PLUS 4,0,0,0,ACTIVIA,0,Bailleul(FR),0080,0024 FR METZ (DC),2201,2075,1742,1739,3,336,333,0,-126,5.724670604270786,120,73,73,73,0,0,0,0,-47,39.166666666666664,100.0,100.0,0.0,83.95180722891567,83.80722891566265,0.14457831325302095,Previsions
29,0,2019-01-02,135120,ACTIVIA SAV CIT 125X12 PLUS 4,0,0,0,ACTIVIA,0,Bailleul(FR),0081,0024 FR TOURS (DC),2201,2075,1742,1739,3,336,333,0,-126,5.724670604270786,220,244,244,244,0,0,0,0,24,-10.909090909090908,100.0,100.0,0.0,83.95180722891567,83.80722891566265,0.14457831325302095,Previsions
30,0,2019-01-02,135120,ACTIVIA SAV CIT 125X12 PLUS 4,0,0,0,ACTIVIA,0,Bailleul(FR),0082,0024 FR VALLET (DC),2201,2075,1742,1739,3,336,333,0,-126,5.724670604270786,58,77,77,77,0,0,0,0,19,-32.758620689655174,100.0,100.0,0.0,83.95180722891567,83.80722891566265,0.14457831325302095,Previsions
31,0,2019-01-02,135120,ACTIVIA SAV CIT 125X12 PLUS 4,0,0,0,ACTIVIA,0,Bailleul(FR),0077,0024 FR LILPARK (DC),2201,2075,1742,1739,3,336,333,0,-126,5.724670604270786,791,452,119,116,3,336,333,0,-339,42.857142857142854,26.327433628318587,25.663716814159294,0.6637168141592937,83.95180722891567,83.80722891566265,0.14457831325302095,Previsions
32,0,2019-01-02,135120,ACTIVIA SAV CIT 125X12 PLUS 4,0,0,0,ACTIVIA,0,Bailleul(FR),0085,0024 FR TOULOUSE (DC),2201,2075,1742,1739,3,336,333,0,-126,5.724670604270786,202,156,156,156,0,0,0,0,-46,22.77227722772277,100.0,100.0,0.0,83.95180722891567,83.80722891566265,0.14457831325302095,Previsions
33,0,2019-01-02,135120,ACTIVIA SAV CIT 125X12 PLUS 4,0,0,0,ACTIVIA,0,Bailleul(FR),0083,0024 FR CHAPONNAY (DC),2201,2075,1742,1739,3,336,333,0,-126,5.724670604270786,70,530,530,530,0,0,0,0,460,-657.1428571428571,100.0,100.0,0.0,83.95180722891567,83.80722891566265,0.14457831325302095,Previsions
34,0,2019-01-02,135120,ACTIVIA SAV CIT 125X12 PLUS 4,0,0,0,ACTIVIA,0,Bailleul(FR),0079,0024 FR PARIS SUD (DC),2201,2075,1742,1739,3,336,333,0,-126,5.724670604270786,429,239,239,239,0,0,0,0,-190,44.28904428904429,100.0,100.0,0.0,83.95180722891567,83.80722891566265,0.14457831325302095,Previsions
35,0,2019-01-02,135120,ACTIVIA SAV CIT 125X12 PLUS 4,0,0,0,ACTIVIA,0,Bailleul(FR),0078,0024 FR PARIS NORD (DC),2201,2075,1742,1739,3,336,333,0,-126,5.724670604270786,290,187,187,187,0,0,0,0,-103,35.51724137931034,100.0,100.0,0.0,83.95180722891567,83.80722891566265,0.14457831325302095,Previsions
36,0,2019-01-02,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0084,0024 FR AIX (DC),790,605,583,373,210,232,22,0,-185,23.417721518987342,90,66,66,55,11,11,0,0,-24,26.666666666666668,100.0,83.33333333333334,16.666666666666657,96.36363636363636,61.65289256198348,34.71074380165288,A Creuser
37,0,2019-01-02,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0080,0024 FR METZ (DC),790,605,583,373,210,232,22,0,-185,23.417721518987342,116,115,115,115,0,0,0,0,-1,0.8620689655172413,100.0,100.0,0.0,96.36363636363636,61.65289256198348,34.71074380165288,A Creuser
38,0,2019-01-02,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0081,0024 FR TOURS (DC),790,605,583,373,210,232,22,0,-185,23.417721518987342,62,28,6,0,6,28,22,0,-34,54.83870967741935,21.428571428571427,0.0,21.428571428571427,96.36363636363636,61.65289256198348,34.71074380165288,A Creuser
39,0,2019-01-02,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0082,0024 FR VALLET (DC),790,605,583,373,210,232,22,0,-185,23.417721518987342,123,91,91,16,75,75,0,0,-32,26.016260162601625,100.0,17.582417582417584,82.41758241758242,96.36363636363636,61.65289256198348,34.71074380165288,A Creuser
40,0,2019-01-02,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0077,0024 FR LILPARK (DC),790,605,583,373,210,232,22,0,-185,23.417721518987342,30,19,19,19,0,0,0,0,-11,36.666666666666664,100.0,100.0,0.0,96.36363636363636,61.65289256198348,34.71074380165288,A Creuser
41,0,2019-01-02,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0085,0024 FR TOULOUSE (DC),790,605,583,373,210,232,22,0,-185,23.417721518987342,94,66,66,52,14,14,0,0,-28,29.78723404255319,100.0,78.78787878787878,21.212121212121218,96.36363636363636,61.65289256198348,34.71074380165288,A Creuser
42,0,2019-01-02,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0079,0024 FR PARIS SUD (DC),790,605,583,373,210,232,22,0,-185,23.417721518987342,92,82,82,60,22,22,0,0,-10,10.869565217391305,100.0,73.17073170731707,26.829268292682926,96.36363636363636,61.65289256198348,34.71074380165288,A Creuser
43,0,2019-01-02,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0078,0024 FR PARIS NORD (DC),790,605,583,373,210,232,22,0,-185,23.417721518987342,183,138,138,56,82,82,0,0,-45,24.59016393442623,100.0,40.57971014492754,59.42028985507246,96.36363636363636,61.65289256198348,34.71074380165288,A Creuser
44,0,2019-01-02,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0084,0024 FR AIX (DC),633,653,653,394,259,259,0,0,20,-3.1595576619273302,62,69,69,61,8,8,0,0,7,-11.290322580645162,100.0,88.40579710144928,11.59420289855072,100.0,60.33690658499234,39.66309341500766,A Creuser
45,0,2019-01-02,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0080,0024 FR METZ (DC),633,653,653,394,259,259,0,0,20,-3.1595576619273302,74,96,96,96,0,0,0,0,22,-29.72972972972973,100.0,100.0,0.0,100.0,60.33690658499234,39.66309341500766,A Creuser
46,0,2019-01-02,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0082,0024 FR VALLET (DC),633,653,653,394,259,259,0,0,20,-3.1595576619273302,102,109,109,17,92,92,0,0,7,-6.862745098039215,100.0,15.59633027522936,84.40366972477064,100.0,60.33690658499234,39.66309341500766,A Creuser
47,0,2019-01-02,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0077,0024 FR LILPARK (DC),633,653,653,394,259,259,0,0,20,-3.1595576619273302,48,43,43,43,0,0,0,0,-5,10.416666666666666,100.0,100.0,0.0,100.0,60.33690658499234,39.66309341500766,A Creuser
48,0,2019-01-02,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0085,0024 FR TOULOUSE (DC),633,653,653,394,259,259,0,0,20,-3.1595576619273302,106,112,112,100,12,12,0,0,6,-5.660377358490566,100.0,89.28571428571429,10.714285714285708,100.0,60.33690658499234,39.66309341500766,A Creuser
49,0,2019-01-02,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0079,0024 FR PARIS SUD (DC),633,653,653,394,259,259,0,0,20,-3.1595576619273302,81,63,63,59,4,4,0,0,-18,22.22222222222222,100.0,93.65079365079364,6.349206349206355,100.0,60.33690658499234,39.66309341500766,A Creuser
50,0,2019-01-02,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0078,0024 FR PARIS NORD (DC),633,653,653,394,259,259,0,0,20,-3.1595576619273302,160,161,161,18,143,143,0,0,1,-0.625,100.0,11.180124223602485,88.81987577639751,100.0,60.33690658499234,39.66309341500766,A Creuser
51,0,2019-01-03,127910,GERVAIS GRIEGO 115X4 LEMON FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0084,0024 FR AIX (DC),1388,1232,943,943,0,289,289,0,-156,11.239193083573488,119,123,123,123,0,0,0,0,4,-3.361344537815126,100.0,100.0,0.0,76.54220779220779,76.54220779220779,0.0,A Creuser
52,0,2019-01-03,127910,GERVAIS GRIEGO 115X4 LEMON FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0080,0024 FR METZ (DC),1388,1232,943,943,0,289,289,0,-156,11.239193083573488,92,104,104,104,0,0,0,0,12,-13.043478260869565,100.0,100.0,0.0,76.54220779220779,76.54220779220779,0.0,A Creuser
53,0,2019-01-03,127910,GERVAIS GRIEGO 115X4 LEMON FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0081,0024 FR TOURS (DC),1388,1232,943,943,0,289,289,0,-156,11.239193083573488,241,216,216,216,0,0,0,0,-25,10.37344398340249,100.0,100.0,0.0,76.54220779220779,76.54220779220779,0.0,A Creuser
54,0,2019-01-03,127910,GERVAIS GRIEGO 115X4 LEMON FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0082,0024 FR VALLET (DC),1388,1232,943,943,0,289,289,0,-156,11.239193083573488,138,123,123,123,0,0,0,0,-15,10.869565217391305,100.0,100.0,0.0,76.54220779220779,76.54220779220779,0.0,A Creuser
55,0,2019-01-03,127910,GERVAIS GRIEGO 115X4 LEMON FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0077,0024 FR LILPARK (DC),1388,1232,943,943,0,289,289,0,-156,11.239193083573488,184,131,131,131,0,0,0,0,-53,28.804347826086957,100.0,100.0,0.0,76.54220779220779,76.54220779220779,0.0,A Creuser
56,0,2019-01-03,127910,GERVAIS GRIEGO 115X4 LEMON FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0085,0024 FR TOULOUSE (DC),1388,1232,943,943,0,289,289,0,-156,11.239193083573488,240,179,64,64,0,115,115,0,-61,25.416666666666668,35.754189944134076,35.754189944134076,0.0,76.54220779220779,76.54220779220779,0.0,A Creuser
57,0,2019-01-03,127910,GERVAIS GRIEGO 115X4 LEMON FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0079,0024 FR PARIS SUD (DC),1388,1232,943,943,0,289,289,0,-156,11.239193083573488,249,237,63,63,0,174,174,0,-12,4.819277108433735,26.582278481012654,26.582278481012654,0.0,76.54220779220779,76.54220779220779,0.0,A Creuser
58,0,2019-01-03,127910,GERVAIS GRIEGO 115X4 LEMON FR,0,0,0,GERVAIS,1,Rosenheim(ALL),0078,0024 FR PARIS NORD (DC),1388,1232,943,943,0,289,289,0,-156,11.239193083573488,125,119,119,119,0,0,0,0,-6,4.8,100.0,100.0,0.0,76.54220779220779,76.54220779220779,0.0,A Creuser
59,1,2019-01-03,131291,ACTIMEL 0% NATU 3x(8x100g) FR,1,0,0,ACTIMEL,1,Rotselaar(BE),0081,0024 FR TOURS (DC),46,891,891,838,53,53,0,0,845,-1836.9565217391305,46,87,87,34,53,53,0,0,41,-89.1304347826087,100.0,39.08045977011494,60.91954022988506,100.0,94.05162738496072,5.9483726150392755,Expe usine
60,1,2019-01-03,133133,LIGHT&FREE FRAIS BOIS 120X4 OD,1,0,0,LIGHT & FREE,0,Ferrières(FR),0077,0024 FR LILPARK (DC),78,680,680,558,122,122,0,0,602,-771.7948717948718,78,122,122,0,122,122,0,0,44,-56.41025641025641,100.0,0.0,100.0,100.0,82.05882352941177,17.941176470588232,Probleme Copacking
61,0,2019-01-04,59540,DANET MOU LIEG CHOCO 80gx8,0,0,0,DANETTE,1,Ochsenfurt(ALL),0084,0024 FR AIX (DC),4609,5559,5559,5267,292,292,0,0,950,-20.611846387502712,50,524,524,523,1,1,0,0,474,-948.0,100.0,99.80916030534351,0.1908396946564892,100.0,94.74725670084547,5.252743299154531,Transport
62,0,2019-01-04,59540,DANET MOU LIEG CHOCO 80gx8,0,0,0,DANETTE,1,Ochsenfurt(ALL),0080,0024 FR METZ (DC),4609,5559,5559,5267,292,292,0,0,950,-20.611846387502712,312,222,222,222,0,0,0,0,-90,28.846153846153847,100.0,100.0,0.0,100.0,94.74725670084547,5.252743299154531,Transport
63,0,2019-01-04,59540,DANET MOU LIEG CHOCO 80gx8,0,0,0,DANETTE,1,Ochsenfurt(ALL),0081,0024 FR TOURS (DC),4609,5559,5559,5267,292,292,0,0,950,-20.611846387502712,757,785,785,785,0,0,0,0,28,-3.6988110964332894,100.0,100.0,0.0,100.0,94.74725670084547,5.252743299154531,Transport
64,0,2019-01-04,59540,DANET MOU LIEG CHOCO 80gx8,0,0,0,DANETTE,1,Ochsenfurt(ALL),0082,0024 FR VALLET (DC),4609,5559,5559,5267,292,292,0,0,950,-20.611846387502712,494,584,584,293,291,291,0,0,90,-18.218623481781375,100.0,50.171232876712324,49.828767123287676,100.0,94.74725670084547,5.252743299154531,Transport
65,0,2019-01-04,59540,DANET MOU LIEG CHOCO 80gx8,0,0,0,DANETTE,1,Ochsenfurt(ALL),0077,0024 FR LILPARK (DC),4609,5559,5559,5267,292,292,0,0,950,-20.611846387502712,496,925,925,925,0,0,0,0,429,-86.49193548387096,100.0,100.0,0.0,100.0,94.74725670084547,5.252743299154531,Transport
66,0,2019-01-04,59540,DANET MOU LIEG CHOCO 80gx8,0,0,0,DANETTE,1,Ochsenfurt(ALL),0085,0024 FR TOULOUSE (DC),4609,5559,5559,5267,292,292,0,0,950,-20.611846387502712,718,753,753,753,0,0,0,0,35,-4.874651810584958,100.0,100.0,0.0,100.0,94.74725670084547,5.252743299154531,Transport
67,0,2019-01-04,59540,DANET MOU LIEG CHOCO 80gx8,0,0,0,DANETTE,1,Ochsenfurt(ALL),0083,0024 FR CHAPONNAY (DC),4609,5559,5559,5267,292,292,0,0,950,-20.611846387502712,831,793,793,793,0,0,0,0,-38,4.57280385078219,100.0,100.0,0.0,100.0,94.74725670084547,5.252743299154531,Transport
68,0,2019-01-04,59540,DANET MOU LIEG CHOCO 80gx8,0,0,0,DANETTE,1,Ochsenfurt(ALL),0079,0024 FR PARIS SUD (DC),4609,5559,5559,5267,292,292,0,0,950,-20.611846387502712,390,364,364,364,0,0,0,0,-26,6.666666666666667,100.0,100.0,0.0,100.0,94.74725670084547,5.252743299154531,Transport
69,0,2019-01-04,59540,DANET MOU LIEG CHOCO 80gx8,0,0,0,DANETTE,1,Ochsenfurt(ALL),0078,0024 FR PARIS NORD (DC),4609,5559,5559,5267,292,292,0,0,950,-20.611846387502712,561,609,609,609,0,0,0,0,48,-8.556149732620321,100.0,100.0,0.0,100.0,94.74725670084547,5.252743299154531,Transport
70,1,2019-01-04,121315,ACTIMEL NATU 4x(10x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0084,0024 FR AIX (DC),475,2454,2231,2231,0,223,223,0,1979,-416.63157894736844,475,334,232,232,0,102,102,0,-141,29.68421052631579,69.46107784431138,69.46107784431138,0.0,90.91279543602282,90.91279543602282,0.0,Transport
71,1,2019-01-04,121428,ACTIMEL FOREST FR 4x(10x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0084,0024 FR AIX (DC),385,896,758,726,32,170,138,0,511,-132.72727272727272,239,131,53,21,32,110,78,0,-108,45.18828451882845,40.458015267175576,16.030534351145036,24.42748091603054,84.59821428571429,81.02678571428571,3.5714285714285836,Transport
72,1,2019-01-04,121428,ACTIMEL FOREST FR 4x(10x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0082,0024 FR VALLET (DC),385,896,758,726,32,170,138,0,511,-132.72727272727272,146,92,32,32,0,60,60,0,-54,36.986301369863014,34.78260869565217,34.78260869565217,0.0,84.59821428571429,81.02678571428571,3.5714285714285836,Expe usine
73,1,2019-01-04,121448,ACTIMEL RASP-BLUE 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0084,0024 FR AIX (DC),59,656,467,459,8,197,189,0,597,-1011.8644067796611,59,87,21,13,8,74,66,0,28,-47.45762711864407,24.137931034482758,14.942528735632186,9.195402298850572,71.1890243902439,69.96951219512195,1.2195121951219505,Transport
74,1,2019-01-04,121450,ACTIMEL 0% NATU 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0082,0024 FR VALLET (DC),180,2597,2601,2577,24,20,-4,0,2417,-1342.7777777777778,180,164,164,144,20,20,0,0,-16,8.88888888888889,100.0,87.8048780487805,12.195121951219505,100.15402387370042,99.22988063149788,0.9241432422025468,Expe usine
75,0,2019-01-04,122050,VELOUTE FRUIX ROUGES 125X8 OD,1,0,0,VELOUTE,0,Villecomtal(FR),0084,0024 FR AIX (DC),4078,2715,2589,2465,124,250,126,0,-1363,33.4232466895537,300,179,179,127,52,52,0,0,-121,40.333333333333336,100.0,70.94972067039106,29.05027932960894,95.35911602209944,90.79189686924494,4.567219152854506,Previsions
76,0,2019-01-04,122050,VELOUTE FRUIX ROUGES 125X8 OD,1,0,0,VELOUTE,0,Villecomtal(FR),0080,0024 FR METZ (DC),4078,2715,2589,2465,124,250,126,0,-1363,33.4232466895537,265,171,171,171,0,0,0,0,-94,35.471698113207545,100.0,100.0,0.0,95.35911602209944,90.79189686924494,4.567219152854506,Previsions
