Aldaya(ES),Andros(FR),Bailleul(FR),Benesov(CZ),Bierun(PL),Eurodesserts(BE),Ferrières(FR),Issenheim(FR),Krasny(PL),LeMolay(FR),Mlc(FR),Ochsenfurt(ALL),Parets(ES),Rosenheim(ALL),Rotselaar(BE),Roumanie(RO),StJust(FR),Villecomtal(FR),Wevelgem(BE),0024 FR AIX (DC),0024 FR CHAPONNAY (DC),0024 FR LILPARK (DC),0024 FR METZ (DC),0024 FR PARIS NORD (DC),0024 FR PARIS SUD (DC),0024 FR TOULOUSE (DC),0024 FR TOURS (DC),0024 FR VALLET (DC),FLAG_CF,TRANSFORMABLE,INNO,IMPLUSE,Import_type,PREVISION_NATIONAL,COMMANDE_NATIONAL,ALLOUE_NATIONAL,LIVRE_NATIONAL,ECART_ALLOC_NATIONAL,RUPTURE_NATIONAL,RUPTURE_STKA_NATIONAL,NO_FORECAST_NAT,ECART_PREVISION_NAT,ECART_PREVISION_NAT_PERCENT,PREVISION,COMMANDE,ALLOUE,LIVRE,ECART_ALLOC,RUPTURE,RUPTURE_STKA,NO_FORECAST,ECART_PREVISON,ECART_PREVISION_PERCENT,CSL_ALLOC,CSL,PERTE_CSL_vs_ALLOC,CSL_ALLOC_NATIONAL,CSL_NATIONAL,PERTE_CSL_vs_ALLOC_NATIONAL,Cause_Pareto
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,45.0,17.0,16.0,16.0,0.0,1.0,1.0,0.0,-28.0,62.22222222222222,13.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-11.0,84.61538461538461,100.0,100.0,0.0,94.11764705882351,94.11764705882351,0.0,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,17.0,16.0,16.0,0.0,1.0,1.0,0.0,-28.0,62.22222222222222,32.0,15.0,14.0,14.0,0.0,1.0,1.0,0.0,-17.0,53.125,93.33333333333331,93.33333333333331,0.0,94.11764705882351,94.11764705882351,0.0,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,375.0,376.0,364.0,12.0,11.0,-1.0,0.0,314.0,-514.7540983606557,61.0,139.0,139.0,128.0,11.0,11.0,0.0,0.0,78.0,-127.8688524590164,100.0,92.0863309352518,7.913669064748192,100.26666666666668,97.06666666666666,3.200000000000003,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9232.0,8992.0,8775.0,8775.0,0.0,217.0,217.0,0.0,-240.0,2.5996533795493932,1295.0,1326.0,1288.0,1288.0,0.0,38.0,38.0,0.0,31.0,-2.393822393822394,97.13423831070892,97.13423831070892,0.0,97.58674377224199,97.58674377224199,0.0,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9232.0,8992.0,8775.0,8775.0,0.0,217.0,217.0,0.0,-240.0,2.5996533795493932,1691.0,1748.0,1747.0,1747.0,0.0,1.0,1.0,0.0,57.0,-3.3707865168539324,99.94279176201373,99.94279176201373,0.0,97.58674377224199,97.58674377224199,0.0,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9232.0,8992.0,8775.0,8775.0,0.0,217.0,217.0,0.0,-240.0,2.5996533795493932,1460.0,1341.0,1341.0,1341.0,0.0,0.0,0.0,0.0,-119.0,8.150684931506849,100.0,100.0,0.0,97.58674377224199,97.58674377224199,0.0,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9232.0,8992.0,8775.0,8775.0,0.0,217.0,217.0,0.0,-240.0,2.5996533795493932,1518.0,1465.0,1448.0,1448.0,0.0,17.0,17.0,0.0,-53.0,3.4914361001317524,98.839590443686,98.839590443686,0.0,97.58674377224199,97.58674377224199,0.0,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9232.0,8992.0,8775.0,8775.0,0.0,217.0,217.0,0.0,-240.0,2.5996533795493932,477.0,453.0,359.0,359.0,0.0,94.0,94.0,0.0,-24.0,5.031446540880503,79.24944812362031,79.24944812362031,0.0,97.58674377224199,97.58674377224199,0.0,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9232.0,8992.0,8775.0,8775.0,0.0,217.0,217.0,0.0,-240.0,2.5996533795493932,1232.0,1243.0,1214.0,1214.0,0.0,29.0,29.0,0.0,11.0,-0.8928571428571429,97.66693483507645,97.66693483507645,0.0,97.58674377224199,97.58674377224199,0.0,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9232.0,8992.0,8775.0,8775.0,0.0,217.0,217.0,0.0,-240.0,2.5996533795493932,690.0,603.0,603.0,603.0,0.0,0.0,0.0,0.0,-87.0,12.608695652173912,100.0,100.0,0.0,97.58674377224199,97.58674377224199,0.0,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9232.0,8992.0,8775.0,8775.0,0.0,217.0,217.0,0.0,-240.0,2.5996533795493932,562.0,543.0,543.0,543.0,0.0,0.0,0.0,0.0,-19.0,3.380782918149466,100.0,100.0,0.0,97.58674377224199,97.58674377224199,0.0,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9232.0,8992.0,8775.0,8775.0,0.0,217.0,217.0,0.0,-240.0,2.5996533795493932,307.0,270.0,232.0,232.0,0.0,38.0,38.0,0.0,-37.0,12.052117263843648,85.92592592592592,85.92592592592592,0.0,97.58674377224199,97.58674377224199,0.0,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.0,9914.0,9685.0,9678.0,7.0,236.0,229.0,0.0,-187.0,1.8513018513018515,1369.0,1443.0,1383.0,1376.0,7.0,67.0,60.0,0.0,74.0,-5.405405405405406,95.84199584199585,95.35689535689535,0.4851004851004888,97.6901351623966,97.61952794028645,0.07060722211014081,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.0,9914.0,9685.0,9678.0,7.0,236.0,229.0,0.0,-187.0,1.8513018513018515,1780.0,1867.0,1837.0,1837.0,0.0,30.0,30.0,0.0,87.0,-4.887640449438202,98.39314408141405,98.39314408141405,0.0,97.6901351623966,97.61952794028645,0.07060722211014081,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.0,9914.0,9685.0,9678.0,7.0,236.0,229.0,0.0,-187.0,1.8513018513018515,1494.0,1340.0,1339.0,1339.0,0.0,1.0,1.0,0.0,-154.0,10.307898259705489,99.92537313432837,99.92537313432837,0.0,97.6901351623966,97.61952794028645,0.07060722211014081,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10101.0,9914.0,9685.0,9678.0,7.0,236.0,229.0,0.0,-187.0,1.8513018513018515,1566.0,1527.0,1512.0,1512.0,0.0,15.0,15.0,0.0,-39.0,2.490421455938697,99.01768172888016,99.01768172888016,0.0,97.6901351623966,97.61952794028645,0.07060722211014081,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.0,9914.0,9685.0,9678.0,7.0,236.0,229.0,0.0,-187.0,1.8513018513018515,600.0,597.0,597.0,597.0,0.0,0.0,0.0,0.0,-3.0,0.5,100.0,100.0,0.0,97.6901351623966,97.61952794028645,0.07060722211014081,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.0,9914.0,9685.0,9678.0,7.0,236.0,229.0,0.0,-187.0,1.8513018513018515,1385.0,1305.0,1191.0,1191.0,0.0,114.0,114.0,0.0,-80.0,5.776173285198556,91.26436781609196,91.26436781609196,0.0,97.6901351623966,97.61952794028645,0.07060722211014081,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.0,9914.0,9685.0,9678.0,7.0,236.0,229.0,0.0,-187.0,1.8513018513018515,772.0,668.0,668.0,668.0,0.0,0.0,0.0,0.0,-104.0,13.471502590673575,100.0,100.0,0.0,97.6901351623966,97.61952794028645,0.07060722211014081,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.0,9914.0,9685.0,9678.0,7.0,236.0,229.0,0.0,-187.0,1.8513018513018515,788.0,879.0,870.0,870.0,0.0,9.0,9.0,0.0,91.0,-11.548223350253807,98.97610921501708,98.97610921501708,0.0,97.6901351623966,97.61952794028645,0.07060722211014081,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.0,9914.0,9685.0,9678.0,7.0,236.0,229.0,0.0,-187.0,1.8513018513018515,347.0,288.0,288.0,288.0,0.0,0.0,0.0,0.0,-59.0,17.002881844380404,100.0,100.0,0.0,97.6901351623966,97.61952794028645,0.07060722211014081,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,359.0,2721.0,2721.0,2707.0,14.0,14.0,0.0,0.0,2362.0,-657.9387186629526,359.0,332.0,332.0,319.0,13.0,13.0,0.0,0.0,-27.0,7.520891364902508,100.0,96.0843373493976,3.9156626506024135,100.0,99.48548327820654,0.5145167217934556,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,351.0,2732.0,2727.0,2714.0,13.0,18.0,5.0,0.0,2381.0,-678.3475783475783,351.0,347.0,347.0,334.0,13.0,13.0,0.0,0.0,-4.0,1.1396011396011396,100.0,96.25360230547552,3.7463976945244895,99.8169838945827,99.3411420204978,0.4758418740849066,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3886.0,3335.0,3335.0,3181.0,154.0,154.0,0.0,0.0,-551.0,14.17910447761194,325.0,325.0,325.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,95.3823088455772,4.617691154422786,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3886.0,3335.0,3335.0,3181.0,154.0,154.0,0.0,0.0,-551.0,14.17910447761194,249.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,1.0,-0.4016064257028112,100.0,100.0,0.0,100.0,95.3823088455772,4.617691154422786,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3886.0,3335.0,3335.0,3181.0,154.0,154.0,0.0,0.0,-551.0,14.17910447761194,202.0,202.0,202.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,95.3823088455772,4.617691154422786,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3886.0,3335.0,3335.0,3181.0,154.0,154.0,0.0,0.0,-551.0,14.17910447761194,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,95.3823088455772,4.617691154422786,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3886.0,3335.0,3335.0,3181.0,154.0,154.0,0.0,0.0,-551.0,14.17910447761194,516.0,516.0,516.0,428.0,88.0,88.0,0.0,0.0,0.0,0.0,100.0,82.94573643410854,17.054263565891475,100.0,95.3823088455772,4.617691154422786,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3886.0,3335.0,3335.0,3181.0,154.0,154.0,0.0,0.0,-551.0,14.17910447761194,189.0,179.0,179.0,179.0,0.0,0.0,0.0,0.0,-10.0,5.291005291005291,100.0,100.0,0.0,100.0,95.3823088455772,4.617691154422786,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3886.0,3335.0,3335.0,3181.0,154.0,154.0,0.0,0.0,-551.0,14.17910447761194,522.0,522.0,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,95.3823088455772,4.617691154422786,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3886.0,3335.0,3335.0,3181.0,154.0,154.0,0.0,0.0,-551.0,14.17910447761194,836.0,837.0,837.0,837.0,0.0,0.0,0.0,0.0,1.0,-0.11961722488038275,100.0,100.0,0.0,100.0,95.3823088455772,4.617691154422786,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3886.0,3335.0,3335.0,3181.0,154.0,154.0,0.0,0.0,-551.0,14.17910447761194,523.0,503.0,503.0,437.0,66.0,66.0,0.0,0.0,-20.0,3.8240917782026767,100.0,86.87872763419483,13.121272365805169,100.0,95.3823088455772,4.617691154422786,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,327.0,3501.0,3312.0,3290.0,22.0,211.0,189.0,0.0,3174.0,-970.6422018348624,327.0,338.0,338.0,321.0,17.0,17.0,0.0,0.0,11.0,-3.363914373088685,100.0,94.97041420118343,5.029585798816568,94.60154241645245,93.97315052842043,0.6283918880319987,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,914.0,6348.0,6280.0,6270.0,10.0,78.0,68.0,0.0,5434.0,-594.5295404814004,914.0,916.0,916.0,906.0,10.0,10.0,0.0,0.0,2.0,-0.2188183807439825,100.0,98.90829694323143,1.0917030567685515,98.92879647132956,98.77126654064271,0.1575299306868203,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,613.0,4368.0,4344.0,4332.0,12.0,36.0,24.0,0.0,3755.0,-612.5611745513867,613.0,605.0,605.0,593.0,12.0,12.0,0.0,0.0,-8.0,1.3050570962479608,100.0,98.01652892561985,1.9834710743801625,99.45054945054943,99.1758241758242,0.2747252747252844,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,514.0,3039.0,3039.0,3012.0,27.0,27.0,0.0,0.0,2525.0,-491.2451361867704,514.0,519.0,519.0,492.0,27.0,27.0,0.0,0.0,5.0,-0.9727626459143968,100.0,94.79768786127168,5.202312138728331,100.0,99.11154985192499,0.8884501480750231,A Creuser
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,115.0,1308.0,1296.0,1296.0,0.0,12.0,12.0,0.0,1193.0,-1037.391304347826,115.0,115.0,103.0,103.0,0.0,12.0,12.0,0.0,0.0,0.0,89.56521739130436,89.56521739130436,0.0,99.08256880733946,99.08256880733946,0.0,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,1140.0,855.0,853.0,2.0,287.0,285.0,0.0,-784.0,40.74844074844075,60.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,-18.0,30.0,100.0,100.0,0.0,75.0,74.82456140350877,0.17543859649123306,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,1140.0,855.0,853.0,2.0,287.0,285.0,0.0,-784.0,40.74844074844075,54.0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,11.0,-20.37037037037037,100.0,100.0,0.0,75.0,74.82456140350877,0.17543859649123306,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,1140.0,855.0,853.0,2.0,287.0,285.0,0.0,-784.0,40.74844074844075,369.0,343.0,245.0,243.0,2.0,100.0,98.0,0.0,-26.0,7.046070460704608,71.42857142857143,70.84548104956271,0.5830903790087376,75.0,74.82456140350877,0.17543859649123306,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1924.0,1140.0,855.0,853.0,2.0,287.0,285.0,0.0,-784.0,40.74844074844075,66.0,57.0,54.0,54.0,0.0,3.0,3.0,0.0,-9.0,13.636363636363635,94.73684210526315,94.73684210526315,0.0,75.0,74.82456140350877,0.17543859649123306,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,1140.0,855.0,853.0,2.0,287.0,285.0,0.0,-784.0,40.74844074844075,131.0,91.0,25.0,25.0,0.0,66.0,66.0,0.0,-40.0,30.53435114503817,27.472527472527474,27.472527472527474,0.0,75.0,74.82456140350877,0.17543859649123306,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,1140.0,855.0,853.0,2.0,287.0,285.0,0.0,-784.0,40.74844074844075,115.0,108.0,10.0,10.0,0.0,98.0,98.0,0.0,-7.0,6.086956521739131,9.25925925925926,9.25925925925926,0.0,75.0,74.82456140350877,0.17543859649123306,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,1140.0,855.0,853.0,2.0,287.0,285.0,0.0,-784.0,40.74844074844075,174.0,154.0,152.0,152.0,0.0,2.0,2.0,0.0,-20.0,11.494252873563216,98.7012987012987,98.7012987012987,0.0,75.0,74.82456140350877,0.17543859649123306,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,1140.0,855.0,853.0,2.0,287.0,285.0,0.0,-784.0,40.74844074844075,97.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,-52.0,53.60824742268043,100.0,100.0,0.0,75.0,74.82456140350877,0.17543859649123306,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,1140.0,855.0,853.0,2.0,287.0,285.0,0.0,-784.0,40.74844074844075,243.0,235.0,217.0,217.0,0.0,18.0,18.0,0.0,-8.0,3.2921810699588483,92.34042553191489,92.34042553191489,0.0,75.0,74.82456140350877,0.17543859649123306,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785.0,2872.0,2625.0,2613.0,12.0,259.0,247.0,0.0,87.0,-3.1238779174147218,254.0,214.0,214.0,214.0,0.0,0.0,0.0,0.0,-40.0,15.748031496062989,100.0,100.0,0.0,91.39972144846796,90.98189415041784,0.4178272980501277,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785.0,2872.0,2625.0,2613.0,12.0,259.0,247.0,0.0,87.0,-3.1238779174147218,243.0,206.0,206.0,206.0,0.0,0.0,0.0,0.0,-37.0,15.22633744855967,100.0,100.0,0.0,91.39972144846796,90.98189415041784,0.4178272980501277,A Creuser
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2785.0,2872.0,2625.0,2613.0,12.0,259.0,247.0,0.0,87.0,-3.1238779174147218,283.0,199.0,199.0,199.0,0.0,0.0,0.0,0.0,-84.0,29.68197879858657,100.0,100.0,0.0,91.39972144846796,90.98189415041784,0.4178272980501277,A Creuser
